name,road_address,latitude,longitude,toilet_type,open_time_type
서울숲 방문자센터(지하) 화장실,서울특별시 성동구 뚝섬로 273,37.5431,127.0419,개방화장실,상시
마장국민체육센터,서울특별시 성동구 마조로11길 6,37.562118,127.040765,개방화장실,정시
용답휴식공원(신답역),서울특별시 성동구 천호대로 232,37.5702,127.0472,개방화장실,상시
행당6구역근린공원,서울특별시 성동구 고산자로2길 77,37.557,127.039,개방화장실,상시
서울시설공단 청사 1층화장실,"서울특별시 성동구 청계천로 540, 서울시설공단 1층 (마장동)",37.571614,127.0360402,개방화장실,정시
도선공영주차장,서울특별시 성동구 무학로8길 8,37.5656,127.0318,개방화장실,상시
청계천 4호 화장실,서울특별시 성동구 살곶이길 7,37.5718989,127.0387264,개방화장실,정시
금호119안전센터,서울특별시 성동구난계로 19 (금호1가),37.5540023,127.0243615,개방화장실,상시
성수근린공원,서울특별시 성동구 성수동2가 302-25,37.5445,127.0523,개방화장실,상시
금호스포츠센터,서울특별시 성동구 금호로 20,37.5455958,127.0250663,개방화장실,정시
성동구민종합체육센터 화장실,서울특별시 성동구 왕십리로 89,37.54565,127.04442,개방화장실,정시
대현산공원(간),서울특별시 성동구 금호동1가 산 37-1,37.5541,127.0284,개방화장실,상시
성동구립용답도서관,서울특별시 성동구 용답중앙3길 10,37.566684,127.051332,개방화장실,정시
동부수도사업소 화장실,서울특별시 성동구 고산자로10길 13,37.5592312,127.0354364,개방화장실,정시
성수종합사회복지관,서울특별시 성동구 뚝섬로1길 43,37.5453873,127.046953,개방화장실,정시
서울숲 방문자센터(2층) 화장실,서울특별시 성동구 뚝섬로 273,37.5431,127.0419,개방화장실,상시
달맞이봉(공원),서울특별시 성동구 독서당로44길 25,37.5452,127.0204,개방화장실,상시
왕십리도선동주민센터,서울특별시 성동구 마장로 141(상왕십리동),37.567881,127.025529,개방화장실,정시
매봉산 지하수 옆,서울특별시 성동구 동호로5길 207,37.5458,127.0087,개방화장실,상시
성동소방서,서울특별시 성동구살곶이길 331(행당동),37.5538359,127.039505,개방화장실,상시
매봉산 숲속도서관,서울특별시 성동구 매봉길 49-29,37.5457,127.0109,개방화장실,상시
금호3가복지관(경로당),서울특별시 성동구 금호산2길 16,37.5488,127.0214,개방화장실,상시
서울숲 곤충식물원 화장실,서울특별시 성동구 뚝섬로 273,37.5414,127.0399,개방화장실,상시
4차산업혁명체험센터,서울특별시 성동구 살곶이길 327,37.5546755,127.0404499,개방화장실,정시
성동구립금호도서관,"서울특별시 성동구 난계로 20, 금호작은도서관(금호동1가)",37.5540653,127.0249005,개방화장실,정시
서울숲 주차장 화장실,서울특별시 성동구 뚝섬로 273,37.5415,127.0435,개방화장실,상시
성수119안전센터,서울특별시 성동구뚝섬로 452(성수2가),37.537151,127.0606567,개방화장실,상시
중량물재생센터 앞,서울특별시 성동구 송정동 73-37,37.5508,127.0611,개방화장실,상시
성동안심상가 화장실,서울특별시 성동구 성수일로12길 20,37.54811,127.0533,개방화장실,정시
서울숲 생태숲 화장실,서울특별시 성동구 뚝섬로 273,37.5427,127.0349,개방화장실,상시
금호산(부대입구),서울특별시 성동구 금호산15길 15,37.5532,127.0172,개방화장실,상시
응봉체육공원,서울특별시 성동구 중랑천서자전거길 97,37.5521,127.0386,개방화장실,상시
응봉암벽공원,서울특별시 성동구 독서당로60길 13-1,37.5486,127.0309,개방화장실,상시
서울숲복합문화체육센터,서울특별시 성동구 왕십리로11길 19,37.5495818,127.041097,개방화장실,정시
왕십리문화공원,서울특별시 성동구 도선동 35-2,37.5618,127.0352,개방화장실,상시
한양대 앞,서울특별시 성동구 왕십리로 252,37.5582,127.0395,개방화장실,상시
동마장어린이공원,서울특별시 성동구 마장동 780-1,37.5663,127.0457,개방화장실,상시
응봉테니스장,서울특별시 성동구 중랑천서자전거길 85,37.5512,127.0369,개방화장실,상시
성동문화회관,서울특별시 성동구 행당동 왕십리로 281,37.55931,127.0361,개방화장실,정시
살곶이 진입부,서울특별시 성동구 살곶이길 259,37.5544,127.0479,개방화장실,상시
서울숲 체육공원(시계탑) 화장실,서울특별시 성동구 뚝섬로 273,37.5461,127.0414,개방화장실,상시
송정제방,서울특별시 성동구 송정동 75-14,37.5491,127.0595,개방화장실,상시
용답꽃공원,서울특별시 성동구 천호대로78길 42,37.5605,127.0549,개방화장실,상시
행당제1동주민센터,서울특별시 성동구 고산자로 10길 18,37.55857,127.03607,개방화장실,정시
서울숲 방문자센터 화장실,서울특별시 성동구 뚝섬로 273,37.543,127.0416,개방화장실,상시
성동구보건소,서울특별시 성동구 마장로23길 10,37.567053,127.033199,개방화장실,정시
왕십리119안전센터,서울특별시 성동구고산자로 249 (도선동),37.5620324,127.0354687,개방화장실,상시
금호4가(얼음가게),서울특별시 성동구 장터길 42,37.5482,127.0205,개방화장실,상시
마장기사식당앞,서울특별시 성동구 마장로42길 25,37.5656,127.0468,개방화장실,상시
서울특별시 성동구청사,서울특별시 성동구 고산자로 270,37.563319,127.03686,개방화장실,정시
서울숲 숲속놀이터 화장실,서울특별시 성동구 뚝섬로 273,37.5432,127.0399,개방화장실,상시
응봉산팔각정,서울특별시 성동구 독서당로 362,37.5481,127.0296,개방화장실,상시
용답어린이공원(매매센터),서울특별시 성동구 용답동 234-1,37.5606,127.0644,개방화장실,상시
자전거체험학습장,서울특별시 성동구 살곶이길 115,37.5659,127.0472,개방화장실,상시
독서당공원,서울특별시 성동구 금호동1가 산 37-7,37.5509,127.0292,개방화장실,상시
성동구립도서관,서울특별시 성동구 고산자로 10길 9,37.5592346,127.0349497,개방화장실,정시
응봉 자전거대여소,서울특별시 성동구 고산자로 125-18,37.551,127.0348,개방화장실,상시
성수1가제1동주민센터,서울특별시 성동구 뚝섬로3길 18,37.5421487,127.0496209,개방화장실,정시
대림공원(논골새싹),서울특별시 성동구 난계로 56,37.5573,127.025,개방화장실,상시
마장동주민센터,서울특별시 성동구 마장로42길 11,37.578719,126.8136575,개방화장실,정시
성수문화복지회관,서울특별시 성동구 뚝섬로1길 43,37.545574,127.046936,개방화장실,정시
살곶이 진출부,서울특별시 성동구 살곶이길 235,37.5557,127.0502,개방화장실,상시
독서당인문아카데미센터,서울특별시 성동구 금호로30,37.546121,127.0252935,개방화장실,정시
성수2가3동주민센터 화장실,서울특별시 성동구 광나루로2길 35,37.54823,127.05515,개방화장실,정시
옥수동주민센터,"서울특별시 성동구 독서당로 203, 옥수동 공공복합청사 (옥수동)",37.543565,127.013418,개방화장실,정시
마장축산물시장,서울특별시 성동구 살곶이길 40,37.5711,127.0411,개방화장실,상시
성동구립청계도서관(왕십리도선동복합청사),서울특별시 성동구 마장로141,37.5678798,127.0254533,개방화장실,정시
열린금호교육문화관,서울특별시 성동구 무수막길 69,37.5525373,127.0196603,개방화장실,정시
서울숲 커뮤니티센터(2층) 화장실,서울특별시 성동구 뚝섬로 273,37.5447,127.0349,개방화장실,상시
대현산관리사무소,서울특별시 성동구 금호로 100,37.5539,127.0273,개방화장실,상시
금남시장뒤,서울특별시 성동구 금호산2가길 1,37.5489,127.0224,개방화장실,상시
살곶이체육공원,서울특별시 성동구 중랑천서자전거길 209,37.554,127.0504,개방화장실,상시
성동종합사회복지관,서울특별시 성동구 청계천호 506,37.5531163,126.8331774,개방화장실,정시
청계천 3호 화장실,서울특별시 성동구 사근동길 65,37.5622774,127.0493442,개방화장실,정시
용비쉼터,서울특별시 성동구 중랑천서자전거길 5,37.5463,127.0305,개방화장실,상시
응봉동주민센터 화장실,서울특별시 성동구 독서당로 424,37.553194,127.03346,개방화장실,정시
송정제방길,서울특별시 성동구 가람길 46,37.5518,127.0491,개방화장실,상시
성수1가제2동공공복합청사(동주민센터),서울특별시 성동구 왕십리로5길 3,37.54648,127.044215,개방화장실,정시
새말빗물펌프장,서울특별시 성동구 송정동 93,37.5559,127.0697,개방화장실,상시
무학봉근린공원,서울특별시 성동구 왕십리로31길 29-1,37.562,127.0272,개방화장실,상시
송정농구장,서울특별시 성동구 중랑천동자전거길 366,37.5527,127.0665,개방화장실,상시
서울숲 곤충식물원(내부) 화장실,서울특별시 성동구 뚝섬로 273,37.5414,127.0392,개방화장실,상시
성동구립용답체육센터,서울특별시 성동구 천호대로78길 15-48,37.561862,127.056777,개방화장실,정시
서울숲 습지생태원 화장실,서울특별시 성동구 뚝섬로 273,37.5484,127.0391,개방화장실,상시
금호공원체육관,서울특별시 성동구 장터1길 20,37.5495098,127.0189938,개방화장실,정시
금호정,서울특별시 성동구 금호산15길 15,37.5517,127.0172,개방화장실,상시
왕십리제2동주민센터,서울특별시 성동구 무학봉15길 6,37.5617316,127.0311833,개방화장실,정시
응봉개나리어린이공원,서울특별시 성동구 독서당로62가길 66,37.5482,127.0318,개방화장실,상시
성삼공원,서울특별시 성동구 성수이로18길 25-1,37.5422,127.06,개방화장실,상시
살곶이 궁터장,서울특별시 성동구 살곶이길 313,37.5537,127.042,개방화장실,상시
서울숲 수변휴게실 화장실,서울특별시 성동구 뚝섬로 273,37.5445,127.0377,개방화장실,상시
대현산체육관,서울특별시 성동구 독서당로63길 44,37.5541597,127.0299175,개방화장실,정시
송정동주민센터,서울특별시 성동구 동일로43길 13,37.554834,127.069575,개방화장실,정시
소월아트홀광장,서울특별시 성동구 왕십리로 281,37.5591,127.0358,개방화장실,상시
옥수종합사회복지관,서울특별시 성동구 한림말길 16-5,37.5371208,127.0078224,개방화장실,정시
청계천 1호 화장실,서울특별시 성동구 마장로35길 106,37.5691534,127.0454753,개방화장실,정시
서울숲 커뮤니티센터(1층) 화장실,서울특별시 성동구 뚝섬로 273,37.5447,127.0349,개방화장실,상시
장안종합사회복지관,서울특별시 동대문구 한천로18길 48,37.58411,127.0342124,개방화장실,정시
동대문종합사회복지관,서울특별시 동대문구 약령시로5길 22,37.58416,127.03423,개방화장실,정시
제1주차장 화장실,서울특별시 중랑구 망우로91길 2,37.59856,127.1146,공중화장실,상시
망우카페 화장실,서울특별시 중랑구 망우로91길 2,37.5988,127.1145,공중화장실,상시
사색의길 화장실,서울특별시 중랑구 망우로91길 2-1,37.58583,127.1076,공중화장실,상시
금영빌딩 개방화장실,"서울특별시 성북구 보국문로 10, 부광빌딩 (정릉동)",37.60538,127.011583,개방화장실,
강산주유소 개방화장실,"서울특별시 성북구 보문로 27, 강산주유소 (보문동7가)",37.5779766,127.022713,개방화장실,
동일주유소 개방화장실,"서울특별시 성북구 보문로 85, 동일주유소 (보문동5가)",37.5827718,127.0201874,개방화장실,
기린빌딩 개방화장실,"서울특별시 성북구 삼양로 22, 기린빌딩 (길음동)",37.6052171,127.0244915,개방화장실,
청수프라자 1층 개방화장실,"서울특별시 성북구 보국문로 50, 청수프라자 (정릉동)",37.6088183,127.0079035,개방화장실,
장위뉴타워 개방화장실,"서울특별시 성북구 화랑로 248, 장위뉴타워 (석관동)",37.61027,127.05684,개방화장실,
성북펜싱체육관,서울특별시 성북구 종암로24가길 109(종암동),37.601718,127.038264,개방화장실,
돈암마을마당 공중화장실,서울특별시 성북구 북악산로 876 (돈암동),37.597895,127.021166,공중화장실,
GS세창주유소 개방화장실,"서울특별시 성북구 동소문로 323, GS세창주유소 (길음동)",37.6087438,127.0292091,개방화장실,
장위3동 주민센터,"서울특별시 성북구 한천로 657, 장위3동 주민센터 (장위동)",37.6163845,127.05468,개방화장실,
